start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-07-15 00:00:00,2020-07-15 12:00:00,12,30,2.39,0.0,False
2020-07-15 12:00:00,2020-07-16 00:00:00,12,30,2.81,0.1,False
2020-07-16 00:00:00,2020-07-16 12:00:00,12,30,2.17,0.1,False
2020-07-16 12:00:00,2020-07-17 00:00:00,12,30,2.98,0.2,False
2020-07-16 20:00:00,2020-07-17 00:00:00,12,30,2.24,0.0,False
2020-07-16 20:00:00,2020-07-17 00:00:00,12,30,2.2,0.0,False
2020-07-16 20:00:00,2020-07-17 00:00:00,12,30,7.98,0.1,False
2020-07-20 18:00:00,2020-07-21 00:00:00,12,30,2.57,0.0,False
2020-07-21 00:00:00,2020-07-21 12:00:00,12,30,2.46,0.0,False
2020-07-21 12:00:00,2020-07-22 00:00:00,12,30,2.64,0.1,False
2020-07-22 00:00:00,2020-07-22 12:00:00,12,30,3.82,0.1,False
2020-07-22 12:00:00,2020-07-23 00:00:00,12,30,5.86,0.2,False
2020-07-23 00:00:00,2020-07-23 12:00:00,12,30,3.12,0.1,False
2020-07-23 12:00:00,2020-07-24 00:00:00,12,30,3.61,0.1,False
2020-07-24 00:00:00,2020-07-24 12:00:00,12,30,2.79,0.0,False
2020-07-24 12:00:00,2020-07-25 00:00:00,12,30,2.61,0.1,False
2020-07-25 00:00:00,2020-07-25 12:00:00,12,30,2.98,0.0,False
2020-07-25 12:00:00,2020-07-26 00:00:00,12,30,2.65,0.1,False
2020-07-26 00:00:00,2020-07-26 12:00:00,12,30,2.81,0.1,False
2020-07-26 12:00:00,2020-07-27 00:00:00,12,30,2.75,0.2,False
2020-07-27 00:00:00,2020-07-27 12:00:00,12,30,3.44,0.1,False
2020-07-27 12:00:00,2020-07-28 00:00:00,12,30,3.31,0.1,False
2020-07-28 00:00:00,2020-07-28 12:00:00,12,30,3.1,0.1,False
2020-07-28 12:00:00,2020-07-29 00:00:00,12,30,4.16,0.1,False
2020-07-29 00:00:00,2020-07-29 12:00:00,12,30,4.47,0.2,False
2020-07-29 12:00:00,2020-07-30 00:00:00,12,30,5.35,0.3,False
2020-07-30 00:00:00,2020-07-30 12:00:00,12,30,6.52,0.4,False
2020-07-30 12:00:00,2020-07-31 00:00:00,12,30,6.52,0.5,False
2020-07-31 00:00:00,2020-07-31 12:00:00,12,30,2.62,0.5,False
2020-07-31 12:00:00,2020-08-01 00:00:00,12,30,3.16,0.6,False
2020-08-01 00:00:00,2020-08-01 12:00:00,12,30,2.58,0.6,False
2020-08-01 12:00:00,2020-08-02 00:00:00,12,30,3.99,0.7,False
2020-08-02 00:00:00,2020-08-02 12:00:00,12,30,2.87,0.8,False
2020-08-02 12:00:00,2020-08-03 00:00:00,12,30,2.52,0.8,False
2020-08-03 00:00:00,2020-08-03 12:00:00,12,30,9.63,0.2,False
2020-08-03 12:00:00,2020-08-04 00:00:00,12,30,6.51,0.3,False
2020-08-04 00:00:00,2020-08-04 12:00:00,12,30,2.96,0.3,False
2020-08-04 12:00:00,2020-08-05 00:00:00,12,30,3.33,0.4,False
2020-08-05 00:00:00,2020-08-05 12:00:00,12,30,3.09,0.4,False
2020-08-05 12:00:00,2020-08-06 00:00:00,12,30,3.33,0.5,False
2020-08-06 00:00:00,2020-08-06 12:00:00,12,30,3.16,0.5,False
2020-08-06 12:00:00,2020-08-07 00:00:00,12,30,3.16,0.6,False
