start_timestamp,end_timestamp,window_size,accuracy,time_s,ellapsed_m,skipped
2020-07-15 00:00:00,2020-07-15 12:00:00,12,30,3.13,0.1,False
2020-07-15 12:00:00,2020-07-16 00:00:00,12,30,3.22,0.1,False
2020-07-16 00:00:00,2020-07-16 12:00:00,12,30,2.55,0.1,False
2020-07-16 12:00:00,2020-07-17 00:00:00,12,30,2.62,0.2,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.16,0.0,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.29,0.0,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.21,0.0,False
2020-07-16 21:00:00,2020-07-17 00:00:00,12,30,2.85,0.0,False
2020-07-20 19:00:00,2020-07-21 00:00:00,12,30,2.6,0.0,False
2020-07-21 00:00:00,2020-07-21 12:00:00,12,30,2.82,0.0,False
2020-07-21 12:00:00,2020-07-22 00:00:00,12,30,3.09,0.1,False
2020-07-22 00:00:00,2020-07-22 12:00:00,12,30,4.13,0.1,False
2020-07-22 12:00:00,2020-07-23 00:00:00,12,30,3.86,0.1,False
2020-07-23 00:00:00,2020-07-23 12:00:00,12,30,3.63,0.1,False
2020-07-23 12:00:00,2020-07-24 00:00:00,12,30,4.43,0.1,False
2020-07-24 00:00:00,2020-07-24 12:00:00,12,30,2.94,0.0,False
2020-07-24 12:00:00,2020-07-25 00:00:00,12,30,3.11,0.1,False
2020-07-25 00:00:00,2020-07-25 12:00:00,12,30,2.87,0.0,False
2020-07-25 12:00:00,2020-07-26 00:00:00,12,30,3.19,0.1,False
2020-07-26 00:00:00,2020-07-26 12:00:00,12,30,3.1,0.2,False
2020-07-26 12:00:00,2020-07-27 00:00:00,12,30,3.14,0.2,False
2020-07-27 00:00:00,2020-07-27 12:00:00,12,30,3.58,0.1,False
2020-07-27 12:00:00,2020-07-28 00:00:00,12,30,3.29,0.1,False
2020-07-28 00:00:00,2020-07-28 12:00:00,12,30,3.41,0.1,False
2020-07-28 12:00:00,2020-07-29 00:00:00,12,30,4.31,0.1,False
2020-07-29 00:00:00,2020-07-29 12:00:00,12,30,6.88,0.2,False
2020-07-29 12:00:00,2020-07-30 00:00:00,12,30,10.09,0.4,False
2020-07-30 00:00:00,2020-07-30 12:00:00,12,30,18.36,0.7,False
2020-07-30 12:00:00,2020-07-31 00:00:00,12,30,12.82,0.9,False
2020-07-31 00:00:00,2020-07-31 12:00:00,12,30,3.04,1.0,False
2020-07-31 12:00:00,2020-08-01 00:00:00,12,30,3.73,1.0,False
2020-08-01 00:00:00,2020-08-01 12:00:00,12,30,2.81,1.1,False
2020-08-01 12:00:00,2020-08-02 00:00:00,12,30,3.35,1.1,False
2020-08-02 00:00:00,2020-08-02 12:00:00,12,30,3.12,1.2,False
2020-08-02 12:00:00,2020-08-03 00:00:00,12,30,2.62,1.2,False
2020-08-03 00:00:00,2020-08-03 01:00:00,1,30,12.6,0.9,False
2020-08-03 01:00:00,2020-08-03 03:00:00,2,30,14.53,1.1,False
2020-08-03 03:00:00,2020-08-03 06:00:00,3,30,10.02,1.3,False
2020-08-03 06:00:00,2020-08-03 10:00:00,4,30,4.19,1.3,False
2020-08-03 10:00:00,2020-08-03 15:00:00,5,30,6.09,1.4,False
2020-08-03 15:00:00,2020-08-03 21:00:00,6,30,9.12,1.6,False
2020-08-03 21:00:00,2020-08-04 04:00:00,7,30,3.6,1.6,False
2020-08-04 04:00:00,2020-08-04 12:00:00,8,30,3.15,1.7,False
2020-08-04 12:00:00,2020-08-04 21:00:00,9,30,4.22,1.8,False
2020-08-04 21:00:00,2020-08-05 07:00:00,10,30,3.91,1.8,False
2020-08-05 07:00:00,2020-08-05 18:00:00,11,30,3.56,1.9,False
2020-08-05 18:00:00,2020-08-06 06:00:00,12,30,3.88,2.0,False
2020-08-06 06:00:00,2020-08-06 18:00:00,12,30,3.61,2.0,False
2020-08-06 18:00:00,2020-08-07 00:00:00,12,30,2.88,2.1,False
